@relation _home_supun_Documents_wekafiles_dataset2_Tokens_arff_docs__home_supun_Documents_wekafiles_dataset2_LOC-weka.filters.unsupervised.attribute.Remove-R2_java_keywords.arff-weka.filters.unsupervised.attribute.Remove-R3

@attribute tokens string
@attribute loc numeric
@attribute abstract_keyword numeric
@attribute assert_keyword numeric
@attribute boolean_keyword numeric
@attribute break_keyword numeric
@attribute byte_keyword numeric
@attribute case_keyword numeric
@attribute catch_keyword numeric
@attribute char_keyword numeric
@attribute class_keyword numeric
@attribute continue_keyword numeric
@attribute default_keyword numeric
@attribute do_keyword numeric
@attribute double_keyword numeric
@attribute else_keyword numeric
@attribute enum_keyword numeric
@attribute exports_keyword numeric
@attribute extends_keyword numeric
@attribute final_keyword numeric
@attribute finally_keyword numeric
@attribute float_keyword numeric
@attribute for_keyword numeric
@attribute if_keyword numeric
@attribute implements_keyword numeric
@attribute import_keyword numeric
@attribute instanceof_keyword numeric
@attribute int_keyword numeric
@attribute interface_keyword numeric
@attribute long_keyword numeric
@attribute modules_keyword numeric
@attribute native_keyword numeric
@attribute new_keyword numeric
@attribute package_keyword numeric
@attribute private_keyword numeric
@attribute protected_keyword numeric
@attribute public_keyword numeric
@attribute requires_keyword numeric
@attribute return_keyword numeric
@attribute short_keyword numeric
@attribute static_keyword numeric
@attribute strictfp_keyword numeric
@attribute super_keyword numeric
@attribute switch_keyword numeric
@attribute synchronized_keyword numeric
@attribute this_keyword numeric
@attribute throw_keyword numeric
@attribute throws_keyword numeric
@attribute transient_keyword numeric
@attribute try_keyword numeric
@attribute void_keyword numeric
@attribute volatile_keyword numeric
@attribute while_keyword numeric
@attribute true_keyword numeric
@attribute null_keyword numeric
@attribute false_keyword numeric
@attribute const_keyword numeric
@attribute goto_keyword numeric
@attribute keywordcount numeric
@attribute klass {Non_Flakey,Flakey}

@data
'@  close  trx  coord  client  get  store  get  time  local  oozie  2009-12-15  t01:00  z  2009-12-16  t01:00  z  could  not  update  db.  get  status  -test  coord  rerun-  c  get  coord  client  rerun  scope  get  begin  trx  coordinator  action  re  run  coord  action  num2  commit  trx  action  num1  coord-rerun-action2.xml  rest  constants  print  stack  trace  store1  e  store     action  id2  add  record  to  job  table  job  id  action  id1  services  fail  coordinator  job  add  record  to  action  table  assert  not  same  test  coord  rerun  date3  0000000-  action1  action2  coord-rerun-action1.xml  get  coordinator  action  @  closetrx  coordclient  getstore  gettime  localoozie  2009-12-15t01:00z  2009-12-16t01:00z  could not update db.  getstatus  -testcoordrerun-c  getcoordclient  rerunscope  get  begintrx  coordinatoraction  reruncoord  actionnum2  committrx  actionnum1  coord-rerun-action2.xml  restconstants  printstacktrace  store1  e  store     actionid2  addrecordtojobtable  jobid  actionid1  services  fail  coordinatorjob  addrecordtoactiontable  assertnotsame  testcoordrerundate3  0000000-  action1  action2  coord-rerun-action1.xml  getcoordinatoraction',36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,15,Flakey
'release  times  assert  assert  not  null  get  verify  close  entry2  entry3  get  leased  conn3  conn2  entry1  conn1  assign  connection  argument  matchers  somehost  pool  assert  equals  totals  future3  any  never  future1  future2  mockito  otherhost  close  mode  mock  lease  get  pending  test  lease  release  get  total  stats  get  available  release  times  assert  assertnotnull  get  verify  close  entry2  entry3  getleased  conn3  conn2  entry1  conn1  assignconnection  argumentmatchers  somehost  pool  assertequals  totals  future3  any  never  future1  future2  mockito  otherhost  closemode  mock  lease  getpending  testleaserelease  gettotalstats  getavailable',29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,15,Non_Flakey
'get  job  tracker  uri  get  name  <java>  assert  false  </prepare>  <delete  path=\'  test  prepare  get  status  fs  delete  create  context  action  xml  is  successful  assert  true  <prepare>  <mkdir  path=\'  \'/>  context  end  mkdir  wait  for  <job-tracker>  get  data  get  name  node  uri  </java>  ae  </main-class>  </job-tracker>  running  job  get  action  assert  equals  get  file  system  check  get  external  status  <name-node>  <main-class>  </name-node>  assert  null  workflow  action  mkdirs  succeeded  submit  action  exists  evaluate  get  fs  test  case  dir  is  complete  getjobtrackeruri  getname  <java>  assertfalse  </prepare>  <delete path=\'  testprepare  getstatus  fs  delete  createcontext  actionxml  issuccessful  asserttrue  <prepare>  <mkdir path=\'  \'/>  context  end  mkdir  waitfor  <job-tracker>  getdata  getnamenodeuri  </java>  ae  </main-class>  </job-tracker>  runningjob  getaction  assertequals  getfilesystem  check  getexternalstatus  <name-node>  <main-class>  </name-node>  assertnull  workflowaction  mkdirs  succeeded  submitaction  exists  evaluate  getfstestcasedir  iscomplete',25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,12,Flakey
'prim  float  param  should  be  parsed  to  float  then  return  context  3.14  create  verify  invoke  when  param1  mock  controller  get  parameter  prim  float  param  primfloatparamshouldbeparsedtofloat  thenreturn  context  3.14  create  verify  invoke  when  param1  mockcontroller  getparameter  primfloatparam',6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,Non_Flakey
'delete  list  workflow  action  a2  should  have  been  deleted  add  record  to  wf  action  table  get  id  workflow  instance  action  c1  test  delete  workflows  action  c2  action  a1  workflow  action  a1  should  have  been  deleted  action  a2  job  b  add  record  to  wf  job  table  job  a  get  error  code  assert  not  null  job  c  get  workflow  job  add  workflow  action  c1  should  have  been  deleted  workflow  job  a  should  have  been  deleted  assert  equals  action  b1  execute  workflow  action  c2  should  have  been  deleted  action  b2  1  services  fail  2  workflow  action  b1  should  have  been  deleted  workflow  action  b2  should  have  been  deleted  workflow  action  workflow  job  c  should  have  been  deleted  error  code  je  jpa  service  workflow  job  b  should  have  been  deleted  deletelist  workflow action a2 should have been deleted  addrecordtowfactiontable  getid  workflowinstance  actionc1  testdeleteworkflows  actionc2  actiona1  workflow action a1 should have been deleted  actiona2  jobb  addrecordtowfjobtable  joba  geterrorcode  assertnotnull  jobc  get  workflowjob  add  workflow action c1 should have been deleted  workflow job a should have been deleted  assertequals  actionb1  execute  workflow action c2 should have been deleted  actionb2  1  services  fail  2  workflow action b1 should have been deleted  workflow action b2 should have been deleted  workflowaction  workflow job c should have been deleted  errorcode  je  jpaservice  workflow job b should have been deleted',72,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,9,1,0,0,0,0,0,0,0,22,Flakey
'regex  length  build  dto  context  do  check  validation  passed  validate  jsr303  validation  passed  @  length(min  =  5   max  =  10)  string  param2   @  min(3)  @  max(10)  int  param3);  regex  length  builddto  context  docheckvalidationpassed  validatejsr303  validationpassed   @length(min = 5  max = 10) string param2  @min(3) @max(10) int param3);',7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,Non_Flakey
'initial  callable  callables  type  key  int  queueservice  initial  key  assert  true  get  initial  type  lock  key  wait  for  key  exec_  order  add  init  c  initial  lock  key  ret  value  callable  queue  service  destroy  0  services  1  test  kill  int  callable  set  system  property  *  assuring  the  interrupts  will  not  be  inserted  in  the  map  when  it  reached  *  the  max  size  evaluate  queue  test  max  interrupt  map  size  initialcallable  callables  type  keyint  queueservice  initialkey  asserttrue  get  initialtype  lockkey  waitfor  key  exec_order  add  init  c  initiallockkey  retvalue  callablequeueservice  destroy  0  services  1  testkill  intcallable  setsystemproperty         * assuring the interrupts will not be inserted in the map when it reached       * the max size         evaluate  queue  testmaxinterruptmapsize',37,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,20,Flakey
'10000 2  get  name  get  default  retry  policy  path  io  exception  test  the  disabled  and  different  specifications  test  the  same  setting  retriable  exception  should  have  the  same  hash  code  hash  code  test  enabled  and  different  specifications  40000 5  assert  not  equals  no  such  method  exception  verify  retry  policy  equivalence  20000 3  should  be  equal  assert  equals  test  different  remote  exception  to  retry  rp1  50000 6  test  default  retry  policy  equivalence  rp3  rp2  60000 7  should  not  have  the  same  hash  code  30000 4  test  disabled  and  the  same  specifications  get  class  name  should  not  be  equal  10000 2  getname  getdefaultretrypolicy  path io exception   test the disabled and different specifications    test the same setting   retriable exception  should have the same hash code  hashcode   test enabled and different specifications   40000 5  assertnotequals  no such method exception  verifyretrypolicyequivalence  20000 3  should be equal  assertequals   test different remoteexceptiontoretry   rp1  50000 6  testdefaultretrypolicyequivalence  rp3  rp2  60000 7  should not have the same hash code  30000 4   test disabled and the same specifications   getclassname  should not be equal',31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,Non_Flakey
'non-unique  bundles  present  for  same  bundle  name  request  00002-12345-  b  assert  true  test  multiple  bundle  ids  for  name  set  id  set  start  time  jex  bundle  bundle  insert  set  app  name  exception  expected  due  to  >1  records  found  for  same  bulkjpa  bundle  engine  get  message  adding  another  bundle  having  same  name  execute  set  status  fail  contains  parse  bulk  filter  bundle  name  bundle  job  jpa  service  bundle=  non-unique bundles present for same bundle name  request  00002-12345-b  asserttrue  testmultiplebundleidsforname  setid  setstarttime  jex  bundle  bundleinsert  setappname   exception expected due to >1 records found for same  bulkjpa  bundleengine  getmessage   adding another bundle having same name  execute  setstatus  fail  contains  parsebulkfilter  bundlename  bundlejob  jpaservice  bundle=',20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,9,Flakey
'untar  file  files  to  tar  create  symbolic  link  test  create  symbolic  link  using  java  file  utils  /sl  create  symbolic  link  del  tmp  dir  is  symbolic  link  assert  true  tmp  get  path  get  parent  file  tos  dir1/  file  files  close  file  systems  tmp  dir2  delete  the  directories  if  they  already  exist  os  tmp  dir1  to  absolute  path  get  default  sym  link  untar  using  java  put  entries  in  tar  file  tmp/test  2  simple  tar  to  path  mkdirs  check  symbolic  link  and  other  directories  are  there  in  untar  file  dir2/  put  entries  in  tar  un  tar  using  java  exists  setup  dirs  to  string  delete  directory  file  util  untarfile   files to tar   create symbolic link  testcreatesymboliclinkusingjava  fileutils  /sl  createsymboliclink  del  tmpdir  issymboliclink  asserttrue  tmp  getpath  getparentfile  tos  dir1/  file  files  close  filesystems  tmpdir2   delete the directories if they already exist  os  tmpdir1  toabsolutepath  getdefault  symlink   untar using java   put entries in tar file  tmp/test  2  simpletar  topath  mkdirs   check symbolic link and other directories are there in untar file  dir2/  putentriesintar  untarusingjava  exists  setupdirs  tostring  deletedirectory  fileutil',34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,13,Non_Flakey
'get  working  directory  assert  false  assert  equals  fs  block  size  test  get  file  status  on  a  file  get  replication  get  block  size  file  size  get  len  make  qualified  get  file  status  get  path  should  be  a  file  to  string  test  get  file  status  on  file  file1  is  directory  get  uri  check  file  status  getworkingdirectory  assertfalse  assertequals  fs  blocksize   test getfilestatus on a file  getreplication  getblocksize  filesize  getlen  makequalified  getfilestatus  getpath   should be a file  tostring  testgetfilestatusonfile  file1  isdirectory  geturi  checkfile  status',14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,Flakey
'get  name  conf  cred1  get  kind  cred2  get  bytes  clear  property  password  test  external  token  files  token1  token2  create  path  for  token  files  user  group  information  token  id  write  token  storage  file     test  dir  create  new  token  and  store  it  /  contains  hadoop.token.files  token  full  pathnames  set  property  credsugi  tokens  test  dir  path  get  tokens  system  set  login  user  assert  true  string  utils  get  trimmed  strings  token  files  set  property  for  token  external  token  files  get  absolute  file  add  token  token1 token2  token-service2  get  absolute  path  token-service1  length  token  ugi  get  login  user  get  service  target  token  filenames  to  string  -tmp  dir  token  file  append  getname  conf  cred1  getkind  cred2  getbytes  clearproperty  password  testexternaltokenfiles  token1  token2   create path for token files  usergroupinformation  tokenid  writetokenstoragefile     testdir   create new token and store it  /  contains  hadoop.token.files  tokenfullpathnames  setproperty  credsugitokens  testdirpath  gettokens  system  setloginuser  asserttrue  stringutils  gettrimmedstrings  tokenfiles   set property for token external token files  getabsolutefile  addtoken  token1 token2  token-service2  getabsolutepath  token-service1  length  tokenugi  getloginuser  getservice  target  tokenfilenames  tostring  -tmpdir  tokenfile  append',33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,15,Non_Flakey
'play  server  icy-description:  rock  icy-metaint:16000  icy-url:http://www.  a2  rradio.com  mp3  data  assert  content  server:  icecast  2.3.3-kh8  get  response  message  accept-  ranges:  none  expires:  mon   26  jul  1997  05:00:00  gmt  client  content-  type:  audio/mpeg  connection  shoutcast  ok  cache-  control:  no-cache  icy-br:128  add  header  icy-pub:1  icy-name:  a2  r  rock  assert  equals  set  body  set  status  /  pragma:  no-cache  enqueue  get  url  ice-audio-info:  bitrate=128;samplerate=44100;channels=2  get  response  code  icy-genre:riders  icy  200  ok  open  play  server  icy-description:rock  icy-metaint:16000  icy-url:http://www.a2rradio.com  mp3 data  assertcontent  server: icecast 2.3.3-kh8  getresponsemessage  accept-ranges: none  expires: mon  26 jul 1997 05:00:00 gmt  client  content-type: audio/mpeg  connection  shoutcast  ok  cache-control: no-cache  icy-br:128  addheader  icy-pub:1  icy-name:a2rrock  assertequals  setbody  setstatus  /  pragma: no-cache  enqueue  geturl  ice-audio-info: bitrate=128;samplerate=44100;channels=2  getresponsecode  icy-genre:riders  icy 200 ok  open',9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,Flakey
'fully  delete  contents  ret  validate  and  set  writable  permissions  test  fail  fully  delete  contents  grant  permissions  setup  dirs  and  non  writable  permissions  del  file  util  this  time  the  directories  with  revoked  permissions  *should*  be  deleted:  fullydeletecontents  ret  validateandsetwritablepermissions  testfailfullydeletecontentsgrantpermissions  setupdirsandnonwritablepermissions  del  fileutil   this time the directories with revoked permissions *should* be deleted:',7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,Non_Flakey
'services  callable  assert  true  scheduled  test  delayed  queuing  get  current  time  millis  evaluate  wait  for  queueservice  system  queue  services  callable  asserttrue  scheduled  testdelayedqueuing  get  currenttimemillis  evaluate  waitfor  queueservice  system  queue',13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,11,Flakey
'p@ssw0rd  credential1  credential1  has  been  successfully  test  transient  provider  warning  run  assert  equals  delete  set  conf  deleted.  cs  user:///  rc  -value  contains  -provider  assert  true  transient  provider.  args1  create  -f  args2  to  string  out  content  warning:  you  are  modifying  a  p@ssw0rd  credential1  credential1 has been successfully   testtransientproviderwarning  run  assertequals  delete  setconf  deleted.  cs  user:///  rc  -value  contains  -provider  asserttrue  transient provider.  args1  create  -f  args2  tostring  outcontent  warning: you are modifying a',14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,Non_Flakey
'get  filenum  reader  h  constants  conf  compare  to  dir  get  region  name  table  name  bytes  hri  add  val  log  seq  id  get  key  to  bytes  get  row  entry  filename  size  start  cache  flush  compute  filename  idx  next  log  test  append  fs  system  get  key  values  get  tablename  assert  true  get  next  row...  the  meta  flushed  row.  row  tablename  close  cols  timestamp  now  open  a  reader  on  the  log  and  assert  append  worked.  col_  count  get  reader  column  1   2   3...  complete  cache  flush  assert  equals  close  and  delete  integer  get  value  dfs.support.append  get  family  current  time  millis  equals  to  string  h  log  append  get  edit  set  boolean  getfilenum  reader  hconstants  conf  compareto  dir  getregionname  tablename  bytes  hri  add  val     logseqid  getkey  tobytes  getrow  entry  filename  size  startcacheflush  computefilename  idx  next  log  testappend  fs  system  getkeyvalues  gettablename  asserttrue   get next row... the meta flushed row.  row  tablename  close  cols  timestamp   now open a reader on the log and assert append worked.  col_count  getreader  column   1  2  3...  completecacheflush  assertequals  closeanddelete  integer  getvalue  dfs.support.append  getfamily  currenttimemillis  equals  tostring  hlog  append  getedit  setboolean',58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,2,0,0,0,2,0,2,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,21,Flakey
'get  parameter  values  hello_hello1  hello_hello2  needing  injection  param  parser  array  hello1  then  return  invoke  when  as  list  param1  context  create  verify  hello2  arrays  mock  controller  getparametervalues  hello_hello1  hello_hello2  needinginjectionparamparserarray  hello1  thenreturn  invoke  when  aslist  param1  context  create  verify  hello2  arrays  mockcontroller',7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,Non_Flakey
'<execution>  lifo</execution>  </controls>  <datasets>  pr  /workflows/${  year}/${  month}/${  day}</uri-template>  test  done  flag  creation  conf  <data-in  name=\"  a\"  dataset=\"local_a\">  <instance>${coord:current(0)}</instance>  </data-in>  </input-events>  get  status  runtime  action  status  file://  get  test  case  dir  unit_  testing  coordinator  action  action  missing  deps  get  runtime  wait  for  mkdir  -p  print  stack  trace  <coordinator-app  name=\"  name\"  frequency=\"${coord:days(1)}\"  start=\"2009-02-01  t01:00  z\"  end=\"2009-02-01  t02:00  z\"  timezone=\"  utc\"  <configuration>  <property>  <name>input  a</name>  <value>${coord:data  in(\'  a\')}</value>  </property>  <action>  <workflow>  <app-path>hdfs:///tmp/workflows2/</app-path>  oozie  client  job  id  fail  size  </datasets>  <input-events>  create  done  flag  /consume_me  /workflows/2009/02/01  file  done  dir  actions  evaluate  exec  submit  job  get  missing  dependencies  get  actions  app  path  system  write  to  file  app  xml  <dataset  name=\"local_a\"  frequency=\"${coord:days(1)}\"  initial-instance=\"2009-02-01  t01:00  z\"  assert  true  get  ..  missing  deps=  <done-flag>consume_me</done-flag>  </dataset>  xmlns=\"uri:oozie:coordinator:0.1\">  <controls>  <timeout>10</timeout>  <concurrency>2</concurrency>  timezone=\"  utc\">  <uri-template>file://  get  coord  job  coordinator.xml  ce  set  e  status=  </configuration>  </workflow>  </action>  </coordinator-app>  get  test  user  equals    <execution>lifo</execution> </controls> <datasets>   pr  /workflows/${year}/${month}/${day}</uri-template>   testdoneflagcreation  conf  <data-in name=\"a\" dataset=\"local_a\"> <instance>${coord:current(0)}</instance> </data-in>    </input-events>   getstatus  runtime  actionstatus  file://  gettestcasedir  unit_testing  coordinatoraction  action  missingdeps  getruntime  waitfor  mkdir -p   printstacktrace  <coordinator-app name=\"name\" frequency=\"${coord:days(1)}\" start=\"2009-02-01t01:00z\" end=\"2009-02-01t02:00z\" timezone=\"utc\"   <configuration> <property> <name>inputa</name> <value>${coord:datain(\'a\')}</value> </property>   <action> <workflow> <app-path>hdfs:///tmp/workflows2/</app-path>   oozieclient  jobid  fail  size  </datasets> <input-events>    create done flag  /consume_me  /workflows/2009/02/01  file  donedir  actions  evaluate  exec  submitjob  getmissingdependencies  getactions  apppath  system  writetofile  appxml  <dataset name=\"local_a\" frequency=\"${coord:days(1)}\" initial-instance=\"2009-02-01t01:00z\"   asserttrue  get  ..missing deps=  <done-flag>consume_me</done-flag> </dataset>  xmlns=\"uri:oozie:coordinator:0.1\"> <controls> <timeout>10</timeout> <concurrency>2</concurrency>   timezone=\"utc\"> <uri-template>file://  getcoordjob  coordinator.xml  ce  set  e  status=  </configuration> </workflow> </action> </coordinator-app>  gettestuser  equals',52,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,3,0,0,0,2,0,3,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,1,0,0,0,23,Flakey
'p  fail  assert  t  u  test  constructor  p    fail  assert  t  u  testconstructor',52,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,0,0,0,0,28,Non_Flakey
'play  a  server  b  accept-  encoding  cache-  control:  max-age=60  identity  connection1  vary:  accept-  language   accept-  charset  connection2  accept-  charset  read  ascii  add  header  vary  multiple  fields  with  match  open  connection  utf-8  assert  equals  set  body  url  fr-  ca  add  request  property  /  enqueue  get  url  vary:  accept-  encoding  accept-  language  play  a  server  b  accept-encoding  cache-control: max-age=60  identity  connection1  vary: accept-language  accept-charset  connection2  accept-charset  readascii  addheader  varymultiplefieldswithmatch  openconnection  utf-8  assertequals  setbody  url  fr-ca  addrequestproperty  /  enqueue  geturl  vary: accept-encoding  accept-language',17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,Flakey
'further  lookups  will  have  a  delay  conf  as  list  advance  sleep  timer  cache  groups  add  me  set  get  groups  delay  ms  get  groups  grp3  get  request  count  common  configuration  keys  add  another  groups  clear  black  list  groups  refresh  fake  group  mapping  assert  equals  have  completed  then  expire  that  entry  assert  that  a  request  to  get  groups  yet.  another  call  to  get  groups  should  give  3  groups  instead  of  2  thread  set  long  test  thread  not  blocked  when  expired  entry  exists  with  background  refresh  my  groups  size  we  make  an  initial  request  to  populate  the  cache  starting  request  count  arrays  is  equal  to  set  boolean   further lookups will have a delay  conf  aslist  advance  sleep  timer  cachegroupsadd  me  setgetgroupsdelayms  getgroups  grp3  getrequestcount  commonconfigurationkeys   add another groups  clearblacklist  groups  refresh  fakegroupmapping  assertequals   have completed   then expire that entry  assertthat   a request to getgroups yet.   another call to get groups should give 3 groups instead of 2  thread  setlong  testthreadnotblockedwhenexpiredentryexistswithbackgroundrefresh  mygroups  size   we make an initial request to populate the cache  startingrequestcount  arrays  isequalto  setboolean',30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7,Non_Flakey
'cluster  name  node  port  create  cluster  conf  test  file  creation  delete  parent:  fs  system  create  file  wait  active  this  ensures  that  leases  are  persisted  in  fsimage.  sleep  hflush  assert  true  ipc.client.connection.maxidletime  close  write  file  newfile  2s  dfs  config  keys  format  create  file1.  created  file  dir2  get  file  system  dir1  test  file  creation  set  int  thread  persistent  leases  from  fsimage.  check  full  file  max_  idle_  time  test  while  open  rename  to  non  existent  directory  dfs.support.append  stm1  build  /user/dir1  rename  nnport  /user/dir2  /user  get  name  node  port  exists  file1  test  4************************************  shutdown  set  boolean  cluster  namenodeport   create cluster  conf  testfilecreationdeleteparent:   fs  system  createfile  waitactive   this ensures that leases are persisted in fsimage.  sleep  hflush  asserttrue  ipc.client.connection.maxidletime  close  writefile  newfile   2s  dfsconfigkeys  format   create file1.  created file   dir2  getfilesystem  dir1  testfilecreation  setint  thread   persistent leases from fsimage.  checkfullfile  max_idle_time  testwhileopenrenametononexistentdirectory  dfs.support.append  stm1  build  /user/dir1  rename  nnport  /user/dir2  /user  getnamenodeport  exists  file1  test 4************************************  shutdown  setboolean',58,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,21,Flakey
'cluster  allowing  svc1  to  become  active   expiring  svc0  ha  service  state  timeout  at  least  once  faking  svc0  unhealthy   should  not  successfully  transition  to  active  failover  to  svc1  verify  faking  svc0  healthy  again   should  go  back  to  svc0  info  log  svc1  start  wait  for  health  state  making  svc1  fail  to  become  active  test  becoming  active  fails  set  fail  to  become  active  wait  for  active  lock  holder  to  become  active  (e.g  the  admin  has  restarted  it)  any  get  service  set  healthy  wait  for  ha  state  mockito  state  expire  and  verify  failover  cluster  allowing svc1 to become active  expiring svc0  haservicestate  timeout  atleastonce  faking svc0 unhealthy  should not successfully   transitiontoactive  failover to svc1  verify  faking svc0 healthy again  should go back to svc0  info  log  svc1  start  waitforhealthstate  making svc1 fail to become active  testbecomingactivefails  setfailtobecomeactive  waitforactivelockholder   to become active (e.g the admin has restarted it)  any  getservice  sethealthy  waitforhastate  mockito  state  expireandverifyfailover',28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,Non_Flakey
'get  connection  context  get  event  message  test  workflow  job  selectors  session  jms  messaging  utils  get  user  conf  get  status  create  session  get  topic  wf-app-name1  assert  user_1  =\'user_1\'  ca  id1  selector  wf  id1  workflow  job  jms  context  consumer  message  type  get  message  type  init  receive  print  stack  trace  e  get  message  destroy  assert  equals  message  wf  event  listener  fail  on  workflow  job  event  jms  header  constants  wfe  create  consumer  wf  fail  message  session  getconnectioncontext  geteventmessage  testworkflowjobselectors  session  jmsmessagingutils  getuser  conf  getstatus  createsession  gettopic  wf-app-name1  assert  user_1  =\'user_1\'  caid1  selector  wfid1  workflowjob  jmscontext  consumer  messagetype  getmessagetype  init  receive  printstacktrace  e  getmessage  destroy  assertequals  message  wfeventlistener  fail  onworkflowjobevent  jmsheaderconstants  wfe  createconsumer  wffailmessage  session',22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,9,Flakey
