@relation _home_supun_Documents_wekafiles_Camel_case_final_cc_exc_long

@attribute tokens string
@attribute klass {Non_Flakey,Flakey}

@data
'play  http://google.com/  server  path=\"/path\";  get  name  get  discard  domain=\"  android  80 443   set-  cookie2:  a=\"android\";  accept_  original_  server  cookies  get  max  age  get  get  cookies  /path/foo  get  path  get  comment  get  portlist  cookie  manager  get  cookie  store  get  comment  url  /path  get  version  a  add  header  cookie  test  quoted  attribute  values  \";  comment=\"this  cookie  is  delicious\";  assert  equals  set  default  secure;  get  domain  enqueue  get  value  discard;  get  port  size  get  cookie  domain  this  cookie  is  delicious  max-  age=\"60\";  comment  url=\"http://google.com/\";  version=\"1\"  cookie  handler  port=\"80 443   get  secure',Flakey
'gethgegwge  wg  aw  ib  ba  en  gwt  b  qk  neruzh  lk9  sr6  ic  m  bqg  aw  ibaketmb  eb  b  eh  u  z002p  hn  gzu/pur  z5m  oya  qt12v  hx  j2  t+  cwi8  k  test  service  principal  decode  g  ahamg9  o  qpu  reik0p  ck3  zs  hh  jz8q  mwduz  rz  hc4v  n  cg==  spnego  other  gri0sp9w3hc4  i  vm8afb3  ggm6  pg  r  iyy  g  nd  tz  k/p03v+z  a01  m  jh3htu  og  lkuov  gethgegwge  wg  aw  ib  ba  en  gwt  fwefnu  ex  f  lk  np  ta  ic  m  bqg  aw  ibaketmb  eb  b  eh  u  vf  ab  cw90a  g  vya  g9zd  ko  bs  dc  bra  ad  ag  e  ro  qmcaq  giga  a  eg  z23  qs  t1+16  t23ni  z002p  hn  gzu/pur  z5m  oya  qt12v  hx  j2  t+  cwi8=  krb5  default  tji  qw  k  jcke  z837m  xqau  rbf  jp  fc3  vlax  gf  nk  mfcr7  zk  wp  ga1  vzc3  pe  u  nczn2  d  vf  ab  c  wxv  y2  fsa  g9zd  ko  bs  dc  bra  ad  ag  e  ro  qmcaq  giga  a  eg  z23  qs  t1+16  t23ni  get  principal  yiiccqyg  kw  ybbqu  co  iib/  tcc  afmg  dtal  bgkqhki  g9x  ib  ag  kh  bamca  xaigg  hg  fgh5  dgg  hv  yf1  cw  x  pp2l1  jq373v  slq1k  bl6  t  xl+a  k  ls  z  yh  v  uj  kv  e7  auippclb  2t  o  vzgpj  fv  au/  de  tp  ig/  mig8o  amcar  gigb  q  egb  g  wnb  kl  v1oo7/gz  t4hi/  q41  iqb7  wu  piw3  r  tk  ftwj  u9  p/o  f  abuj  g  pd8h/qk  cszro  ndv  hh  uk  pntu  oqh  f  bnt  mo  ji1u  fru0  fn13hh  psl  al4+o  aqp  v5s1  z6  e+  g2  vk  gx2+r  uf21ut  odlw  uk/  j5  ckf  biib3  gcc  adg  gc  sq  gs  ib3  eg  ec  ag  e  abo  i  bxz  cc  ac  og  aw  ib  ba  ed  ag  e  oogc  dbq  ag  ff2lu  dn  sx  ad  emo6  m8  lc42scs  yml  ng  u4i  l  jhuf4  y  lb7ueh790  hrb  b6  kdes71/  gw  rivfrq  gwlvd  ghlcmhvc3  sjgb  awga2g  aw  ib  ea  ed  ag  e  boo  gg  bi  gd  b  wbzv  v1  r  gw  rivfrq  gwlsb2  nhb  ghvc3  sjgb  awga2g  aw  ib  ea  ed  ag  e  boo  gg  bi  gd  b  wbzv  v1  r  bilg  tq  n  ed  du  gv  bbfk  ja  rkl  n  gq  t/  iaouv6tl  gp  buc  xqu  r5  ud  pz  pp  uv  g  zi  vr  uu  g  ahamg9  o  qpu  reik0p  ck3  zs  hh  jz8q  mwduz  rz  hc4v  n  g  s  bi  li2/mn3  bq  ne43gt94d  q8  vf  bix4n  j  cs  ynu  or  yx  l  jj  rsje+3  im  j  ns  sjqaf  di  pfj  pipf  olc7  v9  gl  wv  z  fyr5  nmjs  fwsp  kjx  yh/  fs  np  sv  tecf  gskjded9  t  zz  r  http/otherhost@  abcdefg.  org  yiib2  ayj  ko  z  ihvc  saqicaq  bugg  hhmii  bw6  ad  ag  e  fo  qmcaq6i  bw  mfacaaaa  cj  assert  equals  http/localhost@  example.  com  aaa  ao4  hr  yy  ho  mi  hlo  amcaq  wh  d  rs  lr  vh  btvbmrs5  dt02i  hd  aao  amcaq  ch  ez  ar  spnego  default  krb5  other  lpu8sme55  hffq  di/0ak  w6  lwv/i  crpw  ik  z  py  z  pja  emw  lva  lu4  e8m0  ka3f  jk  pv  yl+35r2762j+  o  ew  z  rfcj4x  ck7j0m  u  tcx  lty  v  gxy  y9  ax+ljl5g  twz  rh  xc  jq0  t  aaa  ao4  hr  yy  ho  mi  hlo  amcaq  wh  d  rs  lqujdrevg  ry5  p  ukei  hd  aao  amcaq  ch  ez  ar  for  principals  with  the  default  realm   and  a  non-default  realm.  hx  m4zf  nsmz  r  fhdk5mo  jw6  aw  hu  rq  gj9hr  zg  tx  a2v  ob  in/tju+n/v  jv  ec  uv  w0f  hv/  gg  gex/  tcj  nh48k47  o  qa  s  bvz  c  bv  kad  ag  e  roo  g0  bi  gxe  chp3  tm  vt  wb  cd  f  go',Non_Flakey
'check  coord  actions  get  time  date  utils  parse  date  oozie  tz  2009-03-06  t10:00  z  add  record  to  job  table  call  job  id  pause  time  -test  action  mater-  c  0000000-  start  time  end  time  2009-03-06  t10:04  z  test  action  mater  with  pause  time1  2009-03-06  t10:14  z',Flakey
'handler  request  get  time  jwt  alternate  authentication  should  not  have  thrown  a  servlet  exception:  public  key  set  public  key  jwt  redirect  authentication  handler  when  put  alternate  authentication  should  not  have  thrown  a  authentication  exception  se  jowt  service_  url  assert  get  cookies  get  jwt  get  user  name  get  request  url  test  custom  cookie  name  jwt  init  cookie  then  return  get  properties  encode  redirect  url  get  message  alternate  authenticate  assert  equals  props  token  fail  private  key  serialize  bob  mockito  response  mock',Non_Flakey
'test  coord  re  run2  end_  points  is_  security_  enabled  oozie  url  run  app  path  assert  true  get  create  servlet_  classes  close  run  test  app  mock  coordinator  engine  service  coordinator.xml  rest  constants  get  context  url  assert  equals  get  file  system  -rerun  args  call  1  -date  -oozie  2009-12-15  t01:00  z::2009-12-16  t01:00  z  mkdirs  job  get  fs  test  case  dir',Flakey
'get  bytes  transferred  codec  test  utils  channel  times  assert  flush  verify  dump  write  argument  matchers  standard  charsets  length  assert  equals  encoder  -  any  stuff--m  mockito  outbuf  much  more  stuff  test  coding  fragment  buffering  channel  saturated2  metrics  spy  wrap  stuff',Non_Flakey
'a  l1  a:1-  l  a:2-  l  a:1-  u  a:2-  u  l2  start  test  read  lock  assert  equals  sb  thread  sleep  trim  finish  to  string',Flakey
'test  negative  cache  entries  expire  put  user1  in  negative  cache.  assert  false  conf  as  list  advance  advance  fake  timer  timer  cache  groups  add  assert  true  get  negative  cache  did  not  throw  io  exception  :  failed  to  obtain  groups  get  groups  user1  can  be  added  to  negative  cache  user2  no  groups  found  for  user  common  configuration  keys  e  check  if  user2  exists  in  negative  cache  advance  timer.  only  user2  should  be  present  in  negative  cache.  groups  refresh  generic  test  utils  fake  group  mapping  put  user2  in  negative  cache  check  if  user1  exists  in  negative  cache  fail  set  long  ensure  that  stale  entries  are  removed  from  negative  cache  every  2  seconds  contains  advance  timer.  even  user2  should  not  be  present  in  negative  cache.  my  groups  add  to  black  list  assert  exception  contains  arrays  from  fake  group  mapping.',Non_Flakey
'request  test  client  status  content  type  post  pattern  set  max  total  get  status  remove  set  entity  n  string  entity  io  reactor  status  assert  assert  not  null  expected  pattern  get  create  buffer  http  version  localhost  add  address  set  default  max  per  route  start  count  is  empty  assert  equals  generate  text  get  entity  execute  target  entity  utils  rnd  test  pattern  generator  generate  count  get  port  future  response  to  string  test  http  posts  http10  append  queue  entity',Flakey
'server  make  a  really  slow  call.  sleep  sleeps  for  1000ms  before  get  client2  new  empty  request  sleep_  duration  make  sure  we  never  called  into  log  slow  rpc  routine.  ensure  rpc  metrics  are  updated  sleep  get  rpc  slow  calls  client  ping2  make  10  k  fast  calls  after  set  log  slow  rpc  is  greater  than  assert  that  disable  slow  rpc  logging  new  sleep  request  get  processing  sample  count  rpc  metrics  test  ensure  no  log  if  disabled  is  equal  to  get  rpc  metrics',Non_Flakey
'cluster  sub  run  cmd  get  localized  message  destination  files  conf  run  f1  f2  fs  f3  delete  system  f4  f5  copy  to  local2  f6  exception  raised  from  dfs  shell.run  -copy  to  local  assert  true  test_  root_  dir  root  close  is  file  e  create  tree  *  assert  equals  get  file  system  set  conf  not  a  hdfs:  dfs  nosuchfile  args  build  shell  num  data  nodes  verify  copying  the  tree  test  copy  to  local  copying  failed.  exists  localroot  copy  to  local  localroot2  get  uri  shutdown  is  directory',Flakey
'get  name  get  checksum  file  fsdos  the  data  file  should  be  moved:  data  file  length  check  that  the  files  exist  in  the  new  location  where  they  were  moved:  bad  files  dir  get  file  status  create  checksum  fsdis  check  the  the  checksum  file  is  created  and  not  empty:  set  writable  path  to  file  pathname  accept  data  file  name  contains  mkdirs  file  sys  write  utf  dir1files  file  util  is  directory  checksum  file  length  foo  data  path  data  file  found  bad  files  assert  true  get  len  retry  is  necessary  checksum  file  found  test  report  checksum  failure  close  list  files  the  checksum  file  should  be  moved:  corrupted  data  data  fsdis  to  uri  report  checksum  failure  length  dir2  can  write  bad  file  dir1  checksum  path  .crc  equals  corrupted  files  storage:  exists  open  base  starts  with',Non_Flakey
'1  2  3  _test  get  actions  test  wf  actions  get  add  record  to  wf  job  table  workflow  action  add  record  to  wf  action  table  get  id  workflow  job  workflow  instance  job',Flakey
'file  system  test  helper  file:///tmp/dir  foo  bar  test  rename  across  fs  /new  dir/dir  foo  rename  mkdirs  /tmp/dir  foo  bar  f  sys  is  dir',Non_Flakey
'cluster  delete  on  exit  successful.  conf  fs  create  file  system  simulated  storage  set  delete  on  exit  flag  on  files.  localfs  assert  true  file  system  close  stream  write  file  close  delete  on  exit  filestatus2.dat  still  exists  inspite  of  delet  on  exit  set.  write  to  files  and  close.  purposely   do  not  close  file2.  filestatus.dat  get  file  system  delete  on  exit:  created  files.  reopen  file  system  and  verify  that  file  does  not  exist.  stm2  stm3  test  delete  on  exit  io  utils  stm1  build  get  local  file2  filestatus3.dat  file3  exists  simulated  fs  dataset  file1  shutdown  set  boolean  disappear.',Flakey
'prepare  test  coding  direct  buffer_10x4_erasure_of_d2_d4_p0  test  coding',Non_Flakey
'cluster  the  block  now  has  sufficient  #  replicas   across  racks  test  reduce  repl  factor  due  to  rejoin  respects  rack  policy  ns  racks  not  on  the  restarted  datanode  as  that  would  violate  the  rack  policy.  dm  conf  /rack2  get  block  manager  wait  for  replication  /rack1  fs  create  file  rack2  wait  active  *  test  that  when  the  excess  replicas  of  a  block  are  reduced  due  to  *  a  node  re-joining  the  cluster  the  rack  policy  is  not  violated.  get  datanode  manager  get  stop  data  node  dfs  test  util  b  get  data  nodes  start  data  nodes  get  conf  file  path  to  heartbeat  by  stopping  it  and  calling  remove  datanode.  assert  equals  dn  id  get  file  system  data  node  available  and  only  2  replicas  required).  replication_  factor  get  name  node  datanodes  /test  file  last  datanode  is  on  a  different  rack  size  build  remove  datanode  num  data  nodes  create  a  file  with  one  block  get  first  block  shutdown  get  datanode  id  get  namesystem',Flakey
'...  x.  ...  xx  ..  x..  xxxxx  ....  x  .  xx..  x..  ..  xx.  ..  xxx  .  x...  lo.  test  123.  test  high  level  encode  string  .  xx.  x  xxx..  x....  xxxx.  xx.  x  xx.  x  xx.  x  xxx.  xxx..  xx..  x  lo...x  test  high  level  encode  a.  b.  ab  cd  efg  .....  ...  xx  xxx..  xx..  x  .....  x.  x.  x  .....  x.  x..  .....  x.  x..  ...  x.  ...  xx  ..  x..  .....  x.  x..  xxxx.  xx.  x  09  uag  ^160  meuciqc0s  ys/  hp  kxn  belr1u  b85  r20  ooqqw  f  ga0q2u  ei  lorem  ipsum.  \'  l\'  l/  l  \'o\'  p/  s  \'.  \'  u/  s  \'  t\'  \'e\'  \'s\'  \'t\'  d/  l  \'  \'  \'1\'  \'2\'  \'3\'  \'.\'  \'  a\'  p/  s  \'.  \'  l/  l  b  d/  l  \'.\'  uses  binary/  shift  rather  than  lower/  shift  to  save  two  bits.  ygh6ut  a  ig  ll1a  bvm4  eot  qt  mqqyh9  m2  z3  dp4qn  a/fw  wu  q+  m8  l3  v8  u=  necessary  to  keep  the  bitcount  so  low.  ...  x.  .....  ...  xx  xxx..  ...  xx  xxxx.  xx.  x  \'  l\'  l/  l  \'o\'  \'r\'  \'e\'  \'m\'  \'  \'  \'i\'  \'p\'  \'s\'  \'u\'  \'m\'  d/  l  \'.\'  \'  a\'  \'  b\'  \'  c\'  b/  s  =1  \'d\'  \'  e\'  \'  f\'  \'  g\'  .  xx.  x  xxx..  x....  .....  ...  xx  xxx..  x.  x.  x  ..  xx.  x.  x..  x.  x.  x  xxxx.  ...  x  ..  xx  .  x..  .  x.  x  xx.  x  p/  s  \'.  \'  l/  l  \'x\'  p/  s  \':\'  p/  s  \'/\'  p/  s  \'/\'  \'a\'  \'b\'  \'c\'  p/  s  \'/\'  d/  l  \'.\'  \'  l\'  l/  l  \'o\'  d/  l  \'.\'  \'.\'  \'.\'  u/  l  l/  l  \'x\'  .  xx.  x  xxx..  x....  x..  xx  ..  xx.  .  xxx.  ....  x  .  x.  x.  x...  x  x.  x..  x.  xx.  .  xxx.  xxxx.  xx.  x  .  x://abc/.  found  on  an  airline  boarding  pass.  several  stretches  of  binary  shift  are',Non_Flakey
'cluster  recent  opcode  offsets:  (\\d+\\s*){4}$  conf  get  file  wait  active  error  message  contains  opcodes  message  get  fs  image  num_  data_  nodes  write  expected  error  message  fs  edit  log  op  codes  format  get  file  system  matches  get  op  code  fail  namesystem  should  exist:  num  data  nodes  start  a  cluster  mkdirs  file  sys  get  storage  shutdown  next  rwf  name  node  dir  type  rw  seek  find  latest  edits  log  edit  file  sd  should  not  be  able  to  start  assert  true  fsimage  close  dir  iterator  e  test  display  recent  edit  log  op  codes  length  get  message  ^  error  replaying  edit  log  at  offset  \\d+  file  len  build  exists  /tmp/tmp  corrupt  the  edits  file.  fs  image  test  util  get  namesystem',Flakey
'checksum  file  checksum  stream  get  checksum  file  now  reading  the  file  should  fail  with  a  checksum  exception  get  bytes  get  raw  file  system  testtruncatedcrc  telling  it  not  to  verify  checksums   should  avoid  issue.  assert  true  test_  root_  dir  fout  create  did  not  throw  a  checksum  exception  when  reading  truncated  write  close  replace  stream  raw  fs  read  in  the  checksum  testing  truncation  read  set  verify  checksum  str  now  rewrite  the  checksum  file  with  the  last  byte  missing  fail  buf  local  fs  test  path  crc  file  read  file  test  truncated  checksum  equals  to  string  open',Non_Flakey
'loader  wait  finish  new  file  invalidate  staging  task  latch  callback  latch  file  cache  executor  f2  start  the  original  uploads  copy  to  file  random  stream  file  get  staging  cache  stats  assert  true  executor  uploader  finished  invalidate  staging  root  count  down  id_  prefix  create  executor  get  if  present  info  cache  log  get  absolute  path  bytes  f  threads  accepted  assert  cache  stats  scheduled  executor  invalidate  closer  after  execute  latch  folder  assert  null  staging  \%  stage  stats  provider  assert  file  starting  invalidate  staging  register',Flakey
'thread  add  appender  check  that  start  method  is  idempotent  start  lossy  async  appender  async  appender  base',Non_Flakey
'test  basic  submit  <execution>  lifo</execution>  </controls>  <datasets>  var-app-name  check  coord  jobs  conf  </input-events>  <coordinator-app  name=\"${app  name}-foo\"  frequency=\"${coord:days(1)}\"  start=\"2009-02-01  t01:00  z\"  end=\"2009-02-03  t23:59  z\"  timezone=\"  utc\"  get  concurrency  xmlns=\"uri:oozie:coordinator:0.2\">  <controls>  </property></configuration>  </workflow>  </action>  </coordinator-app>  assert  not  null  file://  get  test  case  dir  unit_  testing  <output-events>  <data-out  name=\"  local_  a\"  dataset=\"local_a\">  timezone=\"  utc\">  <uri-template>file:///tmp/coord/workflows/${  year}/${  day}</uri-template>  </dataset>  oozie.service.coord.default.concurrency  oozie.service.coord.normal.default.timeout  <configuration>  <property>  <name>input  a</name>  <value>${coord:data  in(\'  a\')}</value>  </property>  <dataset  name=\"local_a\"  frequency=\"${coord:days(7)}\"  initial-instance=\"2009-02-01  t01:00  z\"  oozie  client  job  id  get  int  </datasets>  <input-events>  -  c  <dataset  name=\"a\"  frequency=\"${coord:days(7)}\"  initial-instance=\"2009-02-01  t01:00  z\"  job  file  var-app-name-foo  app  path  substring  sc  write  to  file  app  xml  <property>  <name>input  b</name>  <value>${coord:data  out(\'  local_  a\')}</value>  get  timeout  get  coordinator.xml  get  app  name  set  get  conf  app  name  length  assert  equals  call  services  get  test  user  <instance>${coord:current(-1)}</instance>  </data-out>  </output-events>  <action>  <workflow>  <app-path>hdfs:///tmp/workflows/</app-path>  <data-in  name=\"  a\"  dataset=\"a\">  <instance>${coord:latest(0)}</instance>  </data-in>',Flakey
'get  failovers  occurred  proxy  provider  impl2  start  assert  equals  impl1  retry  proxy  type  of  exception  to  fail  with  retry  policies  unreliable  create  failover  on  network  exception  join  t1  test  concurrent  method  failures  t2',Non_Flakey
'location:  /  play  server  /0  request  add  header  receiver  redirecting  to  /  assert  code  set  response  code  set  body  /20  url  enqueue  get  url  assert  body  success!  build  await  client  follow20  redirects',Flakey
'get_  all_  groups_  cmd  test  static  mapping  assume  not  windows  put  hash  bi  map  u  map  |  cut  -d:  -f1 3  echo  \"hdfs:*:11501:hrt_hdfs  uid  static  map  mapred:x:497  get  create  g  map  atm  hdfs:x:11501:10787:  grid  distributed  file  system:/home/hdfs:/bin/bash\"  group  inverse  mapred2:x:498\"  get_  all_  users_  cmd  assert  equals  mapred2  shell  based  id  mapping  hdfs  :  maps  for  id  to  name  map  echo  \"atm:x:1000:1000:  aaron  t.  myers   :/home/atm:/bin/bash  user  mapred  gid  static  map  update  map  internal',Non_Flakey
'format  date  expires:  last-  modified:  headers  add  header  get  headers  last  modified  date  if-  modified-  since:  contains  assert  true  time  unit  cache  control  no  cache  and  expiration  date  in  the  future  assert  conditionally  cached  conditional  request  cache-  control:  no-cache',Flakey
'interval  is  1  hours   so  we  just  test  if  these  metrics  exist.  read  write  disk  validator  write  latency3600s  num  ops  write  latency3600s50th  percentile  latency  micros  get  file  read  quantiles  get  metrics  get  estimator  source  write  latency864000s  num  ops  last  failure  time  metrics  of  file  read  is  not  right  system  get  file  write  quantiles  collector  read  latency3600s50th  percentile  latency  micros  check  status  assert  read  write  disk  validator  metrics  get  get  records  read  latency864000s  num  ops  assert  metric  test  read  write  disk  validator  test.build.data  get  count  write  latency86400s  num  ops  get  property  failure  count  metrics  records  ms  count  read  write  disk  validator  assert  equals  read  latency3600s  num  ops  test  dir  the  count  number  of  estimator  in  mutable  quantiles  metric  disk  validator  factory  get  source  to  string  get  instance  get  metric  source  name  read  latency86400s  num  ops  assert  metric  not  null  metrics  of  file  write  is  not  right',Non_Flakey
'bb  kills  a  b  add  node  def  get  transient  var  enters  workflow  instance  get  status  as  list  wf  exits  test  node  context  end  fails  aa  a  b  one  set  var  start  assert  equals  ta  tb  1  size  <worklfow-app/>  get  var  arrays  job  set  transient  var',Flakey
'test  get  valid  indexes  check  valid  indexes  num  inputs  chunk  size  coder  util  inputs  get  valid  indexes  assert  equals  valid  indexes',Non_Flakey
'init  ${coord:date  offset(\"2009-09-08  t23:59  z\"   2   \"  day\")}  2009-09-10  t23:59  z  coord  el  functions  assert  equals  coord-action-start  ${coord:date  offset(\"2009-09-08  t23:59  z\"   1   \"  year\")}  coord-job-submit-data  eval  eval  and  wrap  2010-09-08  t23:59  z  ${coord:date  offset(\"2009-09-08  t23:59  z\"   -1   \"  day\")}  2009-09-07  t23:59  z  expr  test  date  offset',Flakey
'assert  null  test  get  non  existing  produces  no  npe  manager  create  template  engine  manager  non/existing  get  template  engine  for  content  type',Non_Flakey
'cluster  dfs  config  keys  seed  num_  of_  datanodes  write  file1  expected  write  file2  block_  size  write  file3  conf  get  file  system  test  fs  output  summer  set  int  next  bytes  rand  set  long  file  build  num  data  nodes  file  sys  close  bytes_  per_  checksum  shutdown  try.dat',Flakey
'value  x  write  a  key/value  first  compression  get  name  key  y  skip  key  x  value  y  get  bytes  cannot  add  key/value  after  start  adding  meta  blocks.  add  more  key/value  dummy  fail  out  meta  close  output  assert  test  x  prepare  meta  block  create  a  new  metablock  writer  test  failure  write  record  after  meta  block  write  close  append',Non_Flakey
'jms  topic  service  bab  add  record  to  bundle  action  table  cab  get  user  add  record  to  wf  action  table  =  workflow   get  id  workflow  instance  get  topic  add  record  to  coord  action  table  setup  services  for  topic  coord  coord-action-for-action-input-check.xml  add  record  to  wf  job  table  as  no  default  is  specified   user  will  be  considered  as  topic  get  coordinator  action  wab  cjb  bjb  workflow  job  job  init  set  get  bundle  action  id  print  stack  trace  get  conf  workflow  e  =coord  add  record  to  bundle  job  table  get  message  destroy  jms  topic  service  assert  equals  services  add  record  to  coord  job  table  fail  get  value  services  1  coordinator  job  workflow  action  wfj  test  mixed  topic2',Flakey
'list  keys  glarch  =baz  clean  up  to  be  a  good  citizen  list  out  run  abc=def  attributes:  foo=bar  foo  =  bar  test  attributes  simple  creation  test  keyattr2  create  keyattr3  keyattr1  keyattr4  foo=bar  delete  key  =bar  abc=def  glarch=baz  legal:  attribute  is  a   value  is  b=c  negative  test  -  repeated  attributes  should  fail  rc  contains  -provider  -attr  reset  not  in  attribute  =  value  form  =  test  several  attrs  together...  foo  attributes:  a=b=c  ...and  list  to  see  that  we  have  the  attr  keyattr1  has  been  assert  true  a=b=c  jceks  provider  ...and  list  to  ensure  they\'re  there.  negative  tests:  no  attribute  out  content  foo=glarch  ks  assert  equals  no  attribute  or  value  set  conf  foo=bar  args1  args2  to  string  args3  successfully  created  args4',Non_Flakey
'get  definition  submit  job  def  reader  end.error  conf  error  job  id1  engine  assert  not  null  get  test  case  dir  /workflow.xml  file://  workflow.xml  ok  ok  test  job  definition  a  external-status  set  wf-ext-schema-valid.xml  oozie  client  io  utils  get  test  user  t  signal-value  copy  char  stream  get  resource  as  reader  writer  file',Flakey
'compare  ret2  get  test  string  ret1  compare  to  num_  iterations  compare  two  strings  by  looking  at  their  binary  formats  out2  reset  output  buffer  equvalence  of  data  output  buffers  out3  equivalence  of  different  txt  objects   same  content  str1  out1  str2  write  get  data  get  long  string  assert  equals  convert  to  texts  compare  two  strings  comparator  test  compare  txt2  txt3  txt1  reset  get  length  generate  two  random  strings  serialize  them',Non_Flakey
'coord  action  get  cmd  get  current  dateafter  incrementing  in  months  get  id  date  utils  get  status  add  record  to  coord  action  table  parse  date  oozie  tz  assert  not  null  get  coordinator  action  action  end  current  date  plus  month  start  assert  equals  x  data  test  case  execute  add  record  to  coord  job  table  call  coordinator  job  services  coord  job  get  cmd  coord-action-get.xml  test  coord  kill  success1  job  jpa  service',Flakey
'creation  expiration  test  light  weight  cache  check  size  limit  test  size  limit  data  size  next  int  check  size  limit  test  randomized  creation  expiration  with  zero  access  expiration  access  expiration  test  randomized  creation/access  expiration  periods  ran  modulus',Non_Flakey
'app  name2  assert  equals  create  filter  list  list  execute  test  get  sla  events  for  app  name  filter  list  app2  services  sla  events  get  cmd  appname  size  assert  not  null  get  jpa  service',Flakey
'cookie  yummy  argument  argument  captor  do  nothing  cookie  set  domain  capture  is  assert  that  when  unset  cookie  get  value  abstract  context  add  cookie  get  max  age  build  domain  context  builder  for  class  unset  cookie  adds  cookie  with  max  age  zero  spy',Non_Flakey
'de  conn  /app  post  put  get  job  set  request  property  create  workflow.xml  /v0/jobs  run  test(\"/jobs\"   base  jobs  servlet.class   is_  security_  enabled   new  callable<  void>()  {  open  connection  conf1  get  file  system  params  get  input  stream  get  dag  engine  json  value  oozie  client  size  reset  set  do  output  job  conf  set  request  method  is_  security_  enabled  assert  false  write  xml  test  submit  app  path  fs  assert  true  get  content-type  job  xml  path  run  test  sr  json  tags  set  rest  constants  get  conf  undef  mock  dag  engine  service  http  servlet  response  assert  equals  parse  services  url  call  services  get  test  user  obj  get  response  code  wf  count  create  url  to  string  get  output  stream  get  fs  test  case  dir',Flakey
'current  har  block  b  get  offset  do  some  tests  where  start  ==  0  assert  that  case  4:  range  starts  and  ends  in  current  har  block  case  5:  range  starts  before  current  har  block  and  ends  after  case  2:  range  starts  in  current  har  block  and  ends  after  case  6:  range  starts  in  current  har  block  and  ends  after  fix  block  locations  case  8:  range  starts  and  ends  in  current  har  block  test  fix  block  locations  har  file  system  get  length  is  zero  test  case  from  jira  mapreduce-1752  case  1:  range  starts  before  current  har  block  and  ends  after  is  equal  to  now  try  a  range  where  start  ==  3',Non_Flakey
'play  play  it  back  header  entries  verify  the  peer  received  what  was  expected  type_  rst_  stream  timeout  system  accept  frame  elapsed  nanos  stream  open  stream  count  type_  headers  peer  nano  time  get  response  headers  time  unit  connection  to  millis  get  response  headers  times  out  take  frame  banana  b  assert  equals  rst_  stream  fail  syn_  stream  spdy3  read  timeout  new  stream  start  nanos',Flakey
'test0132021  data  compressed15bit  weight1750  expected  compressed  gtin900123456798908  header  (01)90012345678908(3202)001750  assert  correct  binary  string',Non_Flakey
'execute  script  template  all  script  executor  manager  delete  by  partition  keys  session  given  is  empty  should_delete_by_partition  rows  assert  that  execute  select  *  from  simple  where  id  =  immutable  map  crud  simple  entity/insert_2_rows_same_partition.cql  when  of  then  id',Flakey
'1  x  0  e:  y:  z  e  standard  charsets  test  chunked  output  stream  with  trailers  outbuffer  assert  equals  as  list  content  out  assert  get  to  byte  array  y  z  finish  output  stream  arrays  write  close',Non_Flakey
'server  get  name  get  hdfs  conf  h06.*  conf  dir  as  list  test  dir  helper  create  hadoop  conf  server.services  string  utils  get  join  get  file  system  configuration  fs  access  file  system  executor  no  name  node  init  hdfs  conf  set  get  absolute  path  test  hdfs  helper  get  test  dir  hadoop  conf  services     execute  common  configuration  keys  public  u  arrays',Flakey
'optional  then  return  invoke  when  param1  get  header  empty  optional  header  empty  context  create  verify  optional  header  mock  controller',Non_Flakey
'_test  is  main  successful  action  dir  has  output  data  assert  false  test  exception  running  job  is  main  done  get  file  system  fs  has  id  swap  get  id  swap  path  ex  is  successful  assert  true  launcher  mapper  get  error  path  exists  get  output  data  path  evaluate  wait  for  get  fs  test  case  dir  is  complete',Flakey
'stuff;  fail  assert  inbuf  standard  charsets  channel  test  invalid  constructor  more  stuff  metrics  illegal  argument  exception  should  have  been  thrown',Non_Flakey
'test  fs  failover  reader  local  oozie  conf  source  is  active  get  status  get  test  group  get  path  create  action  workflow.xml  wait  for  wf  client  get  file  system  action  start  command  failover-fs-wf.xml  fault  injection  oozie  client  size  workflow  action  start  action  executor  get  type  copy  char  stream  set  property  mkdirs  get  resource  as  reader  true  create  configuration  evaluate  actions  submit  fsfailover-source  fsfailover-target  get  job  info  assert  false  get  id  wf  job  id2  job  id1  get  workflow  job  get  actions  for  workflow  to  uri  start  false  assert  equals  get  client  store  skip  commit  fault  injection  target  call  services  io  utils  get  test  user  org.apache.oozie.command.  skip  commit  fault  injection  set  system  property  exists  to  string  writer  get  fs  test  case  dir',Flakey
